Longitude..x.,Latitude..y.,Year,Month,Province,Mean.Temp...C.
-97.02,52.36,2003,4,MB,1.5
-97.02,52.36,2003,5,MB,11.1
-97.02,52.36,2003,6,MB,15.6
-97.02,52.36,2003,7,MB,17.4
-97.02,52.36,2003,8,MB,21.1
-97.02,52.36,2003,9,MB,10.6
-97.02,52.36,2003,10,MB,4.4
-97.02,52.36,2003,11,MB,-6.8
-97.02,52.36,2003,12,MB,-11.2
-97.02,52.36,2004,1,MB,-23.3
-97.02,52.36,2004,2,MB,-13.5
-97.02,52.36,2004,3,MB,-9.1
-97.02,52.36,2004,4,MB,0
-97.02,52.36,2004,5,MB,4.9
-97.02,52.36,2004,6,MB,12
-97.02,52.36,2004,7,MB,15.7
-97.02,52.36,2004,8,MB,12.2
-97.02,52.36,2004,9,MB,12.4
-97.02,52.36,2004,10,MB,3.9
-97.02,52.36,2004,11,MB,-3
-97.02,52.36,2004,12,MB,-19.3
-97.02,52.36,2005,1,MB,-20.1
-97.02,52.36,2005,2,MB,-15.9
-97.02,52.36,2005,3,MB,-10.9
-97.02,52.36,2005,4,MB,3
-97.02,52.36,2005,5,MB,8.4
-97.02,52.36,2005,6,MB,15
-97.02,52.36,2005,7,MB,17.9
-97.02,52.36,2005,8,MB,18.4
-97.02,52.36,2005,9,MB,7.9
-97.02,52.36,2005,10,MB,5.2
-97.02,52.36,2005,11,MB,-4.4
-97.02,52.36,2005,12,MB,-11.4
-97.02,52.36,2006,1,MB,-11.9
-97.02,52.36,2006,2,MB,-19
-97.02,52.36,2006,3,MB,-6.7
-97.02,52.36,2006,4,MB,5
-97.02,52.36,2006,5,MB,8.8
-97.02,52.36,2006,6,MB,15.9
-97.02,52.36,2006,7,MB,19
-97.02,52.36,2006,8,MB,17.4
-97.02,52.36,2006,9,MB,10.3
-97.02,52.36,2006,10,MB,1.4
-97.02,52.36,2006,11,MB,-7.4
-97.02,52.36,2006,12,MB,-11.8
-66.36,45.99,1987,1,NB  ,-10.6
-66.36,45.99,1987,2,NB  ,-8.8
-66.36,45.99,1987,3,NB  ,-1.9
-66.36,45.99,1987,4,NB  ,6.6
-66.36,45.99,1987,5,NB  ,10.8
-66.36,45.99,1987,6,NB  ,15.5
-66.36,45.99,1987,7,NB  ,18.7
-66.36,45.99,1987,8,NB  ,16.4
-66.36,45.99,1987,9,NB  ,13.1
-66.36,45.99,1987,10,NB  ,7
-66.36,45.99,1987,11,NB  ,0
-66.36,45.99,1987,12,NB  ,-6.1
-66.36,45.99,1988,1,NB  ,-9.9
-66.36,45.99,1988,2,NB  ,-8.6
-66.36,45.99,1988,3,NB  ,-2.5
-66.36,45.99,1988,4,NB  ,3.9
-66.36,45.99,1988,5,NB  ,11.9
-66.36,45.99,1988,6,NB  ,14.3
-66.36,45.99,1988,7,NB  ,19.7
-66.36,45.99,1988,8,NB  ,19
-66.36,45.99,1988,9,NB  ,12.1
-66.36,45.99,1988,10,NB  ,5.8
-66.36,45.99,1988,11,NB  ,2.6
-66.36,45.99,1988,12,NB  ,-7.9
-66.36,45.99,1989,1,NB  ,-8.6
-66.36,45.99,1989,2,NB  ,-9.9
-66.36,45.99,1989,3,NB  ,-4.8
-66.36,45.99,1989,4,NB  ,3
-66.36,45.99,1989,5,NB  ,13.4
-66.36,45.99,1989,6,NB  ,16.3
-66.36,45.99,1989,7,NB  ,18
-66.36,45.99,1989,8,NB  ,17.2
-66.36,45.99,1989,9,NB  ,13
-66.36,45.99,1989,10,NB  ,7.7
-66.36,45.99,1989,11,NB  ,-0.6
-66.36,45.99,1989,12,NB  ,-14.4
-66.36,45.99,1990,1,NB  ,-6.1
-66.36,45.99,1990,2,NB  ,-9.2
-66.36,45.99,1990,3,NB  ,-3
-66.36,45.99,1990,4,NB  ,4.8
-66.36,45.99,1990,5,NB  ,9.2
-66.36,45.99,1990,6,NB  ,16.9
-66.36,45.99,1990,7,NB  ,19.1
-66.36,45.99,1990,8,NB  ,19.4
-66.36,45.99,1990,9,NB  ,12.3
-66.36,45.99,1990,10,NB  ,8.8
-66.36,45.99,1990,11,NB  ,1.9
-66.36,45.99,1990,12,NB  ,-3.4
-66.36,45.99,1991,1,NB  ,-11.3
-66.36,45.99,1991,2,NB  ,-8
-66.36,45.99,1991,3,NB  ,-1.4
-66.36,45.99,1991,4,NB  ,4.2
-66.36,45.99,1991,5,NB  ,11.8
-66.36,45.99,1991,6,NB  ,16.5
-66.36,45.99,1991,7,NB  ,18.5
-66.36,45.99,1991,8,NB  ,19
-66.36,45.99,1991,9,NB  ,12.4
-66.36,45.99,1991,10,NB  ,8.6
-66.36,45.99,1991,11,NB  ,2.3
-66.36,45.99,1991,12,NB  ,-8.1
-66.36,45.99,1992,1,NB  ,-9.7
-66.36,45.99,1992,2,NB  ,-8.8
-66.36,45.99,1992,3,NB  ,-5.3
-66.36,45.99,1992,4,NB  ,3.1
-66.36,45.99,1992,5,NB  ,10.4
-66.36,45.99,1992,6,NB  ,15.7
-66.36,45.99,1992,7,NB  ,16.1
-66.36,45.99,1992,8,NB  ,18
-66.36,45.99,1992,9,NB  ,14.3
-66.36,45.99,1992,10,NB  ,6.9
-66.36,45.99,1992,11,NB  ,-0.5
-66.36,45.99,1992,12,NB  ,-5
-66.36,45.99,1993,1,NB  ,-9.8
-66.36,45.99,1993,2,NB  ,-12.7
-66.36,45.99,1993,3,NB  ,-4
-66.36,45.99,1993,4,NB  ,4.6
-66.36,45.99,1993,5,NB  ,10.4
-66.36,45.99,1993,6,NB  ,15.2
-66.36,45.99,1993,7,NB  ,17.9
-66.36,45.99,1993,8,NB  ,18.5
-66.36,45.99,1993,9,NB  ,13.7
-66.36,45.99,1993,10,NB  ,5.2
-66.36,45.99,1993,11,NB  ,0.8
-66.36,45.99,1993,12,NB  ,-4.5
-66.36,45.99,1994,1,NB  ,-15
-66.36,45.99,1994,2,NB  ,-10.9
-66.36,45.99,1994,3,NB  ,-2
-66.36,45.99,1994,4,NB  ,4.7
-66.36,45.99,1994,5,NB  ,9.1
-66.36,45.99,1994,6,NB  ,17.3
-66.36,45.99,1994,7,NB  ,21
-66.36,45.99,1994,8,NB  ,18
-66.36,45.99,1994,9,NB  ,12.7
-66.36,45.99,1994,10,NB  ,7.8
-66.36,45.99,1994,11,NB  ,2.6
-66.36,45.99,1994,12,NB  ,-5.3
-66.36,45.99,1995,1,NB  ,-7.7
-66.36,45.99,1995,2,NB  ,-10.7
-66.36,45.99,1995,3,NB  ,-1.9
-66.36,45.99,1995,4,NB  ,2.6
-66.36,45.99,1995,5,NB  ,9.5
-66.36,45.99,1995,6,NB  ,16.7
-66.36,45.99,1995,7,NB  ,20
-66.36,45.99,1995,8,NB  ,17.5
-66.36,45.99,1995,9,NB  ,11.1
-66.36,45.99,1995,10,NB  ,9.5
-66.36,45.99,1995,11,NB  ,0.4
-66.36,45.99,1995,12,NB  ,-8.1
-66.36,45.99,1996,1,NB  ,-9.3
-66.36,45.99,1996,2,NB  ,-6.8
-66.36,45.99,1996,3,NB  ,-3.4
-66.36,45.99,1996,4,NB  ,4.7
-66.36,45.99,1996,5,NB  ,9.3
-66.36,45.99,1996,6,NB  ,15.9
-66.36,45.99,1996,7,NB  ,17.9
-66.36,45.99,1996,8,NB  ,18.3
-66.36,45.99,1996,9,NB  ,13.3
-66.36,45.99,1996,10,NB  ,6.7
-66.36,45.99,1996,11,NB  ,-0.3
-66.36,45.99,1996,12,NB  ,-2.1
-66.36,45.99,1997,1,NB  ,-9.7
-66.36,45.99,1997,2,NB  ,-9.3
-66.36,45.99,1997,3,NB  ,-5.5
-66.36,45.99,1997,4,NB  ,2.3
-66.36,45.99,1997,5,NB  ,9
-66.36,45.99,1997,6,NB  ,15.3
-66.36,45.99,1997,7,NB  ,18.6
-66.36,45.99,1997,8,NB  ,17.3
-66.36,45.99,1997,9,NB  ,13
-66.36,45.99,1997,10,NB  ,5.5
-66.36,45.99,1997,11,NB  ,-0.5
-66.36,45.99,1997,12,NB  ,-6.8
-66.36,45.99,1998,1,NB  ,-7.4
-66.36,45.99,1998,2,NB  ,-5.1
-66.36,45.99,1998,3,NB  ,-1.3
-66.36,45.99,1998,4,NB  ,5.5
-66.36,45.99,1998,5,NB  ,13.2
-66.36,45.99,1998,6,NB  ,14.8
-66.36,45.99,1998,7,NB  ,19.3
-66.36,45.99,1998,8,NB  ,18.6
-66.36,45.99,1998,9,NB  ,13.8
-66.36,45.99,1998,10,NB  ,7.1
-66.36,45.99,1998,11,NB  ,0.7
-66.36,45.99,1998,12,NB  ,-4.1
-66.36,45.99,1999,1,NB  ,-9.9
-66.36,45.99,1999,2,NB  ,-4.4
-66.36,45.99,1999,3,NB  ,0.2
-66.36,45.99,1999,4,NB  ,4.9
-66.36,45.99,1999,5,NB  ,13.5
-66.36,45.99,1999,6,NB  ,18.2
-66.36,45.99,1999,7,NB  ,19.9
-66.36,45.99,1999,8,NB  ,18
-66.36,45.99,1999,9,NB  ,17
-66.36,45.99,1999,10,NB  ,6.6
-66.36,45.99,1999,11,NB  ,3.4
-66.36,45.99,1999,12,NB  ,-3.3
-66.36,45.99,2000,1,NB  ,-8.6
-66.36,45.99,2000,2,NB  ,-7.7
-66.36,45.99,2000,3,NB  ,0.3
-66.36,45.99,2000,4,NB  ,4.6
-66.36,45.99,2000,5,NB  ,9.7
-66.36,45.99,2000,6,NB  ,15.2
-66.36,45.99,2000,7,NB  ,18.2
-66.36,45.99,2000,8,NB  ,18
-66.36,45.99,2000,9,NB  ,13.2
-66.36,45.99,2000,10,NB  ,7.1
-66.36,45.99,2000,11,NB  ,2.6
-66.36,45.99,2000,12,NB  ,-7.7
-66.36,45.99,2001,1,NB  ,-10
-66.36,45.99,2001,2,NB  ,-8.7
-66.36,45.99,2001,3,NB  ,-3.1
-66.36,45.99,2001,4,NB  ,3.1
-66.36,45.99,2001,5,NB  ,12.4
-66.36,45.99,2001,6,NB  ,18.1
-66.36,45.99,2001,7,NB  ,18.6
-66.36,45.99,2001,8,NB  ,20.5
-66.36,45.99,2001,9,NB  ,15.3
-66.36,45.99,2001,10,NB  ,8.8
-66.36,45.99,2001,11,NB  ,3
-66.36,45.99,2001,12,NB  ,-1.8
-66.36,45.99,2002,1,NB  ,-7.5
-66.36,45.99,2002,2,NB  ,-6.3
-66.36,45.99,2002,3,NB  ,-2
-66.36,45.99,2002,4,NB  ,4.2
-66.36,45.99,2002,5,NB  ,10.1
-66.36,45.99,2002,6,NB  ,14.9
-66.36,45.99,2002,7,NB  ,18.7
-66.36,45.99,2002,8,NB  ,19.2
-66.36,45.99,2002,9,NB  ,14.5
-66.36,45.99,2002,10,NB  ,6.2
-66.36,45.99,2002,11,NB  ,-0.6
-66.36,45.99,2002,12,NB  ,-5.4
-66.36,45.99,2003,1,NB  ,-12.9
-66.36,45.99,2003,2,NB  ,-10.9
-66.36,45.99,2003,3,NB  ,-4.2
-66.36,45.99,2003,4,NB  ,2.2
-66.36,45.99,2003,5,NB  ,10.2
-66.36,45.99,2003,6,NB  ,17.5
-66.36,45.99,2003,7,NB  ,19.7
-66.36,45.99,2003,8,NB  ,19.2
-66.36,45.99,2003,9,NB  ,15.6
-66.36,45.99,2003,10,NB  ,8.5
-66.36,45.99,2003,11,NB  ,2.4
-66.36,45.99,2003,12,NB  ,-4.2
-66.36,45.99,2004,1,NB  ,-14.1
-66.36,45.99,2004,2,NB  ,-7.6
-66.36,45.99,2004,3,NB  ,-2
-66.36,45.99,2004,4,NB  ,4.6
-66.36,45.99,2004,5,NB  ,11
-66.36,45.99,2004,6,NB  ,14.2
-66.36,45.99,2004,7,NB  ,18.9
-66.36,45.99,2004,8,NB  ,18.2
-66.36,45.99,2004,9,NB  ,13.2
-66.36,45.99,2004,10,NB  ,8.1
-66.36,45.99,2004,11,NB  ,0.6
-66.36,45.99,2004,12,NB  ,-6.9
-66.36,45.99,2005,1,NB  ,-11.4
-66.36,45.99,2005,2,NB  ,-6.8
-66.36,45.99,2005,3,NB  ,-2.5
-66.36,45.99,2005,4,NB  ,5.6
-66.36,45.99,2005,5,NB  ,8.9
-66.36,45.99,2005,6,NB  ,17.3
-66.36,45.99,2005,7,NB  ,18.8
-66.36,45.99,2005,8,NB  ,18.7
-66.36,45.99,2005,9,NB  ,15
-66.36,45.99,2005,10,NB  ,8.9
-66.36,45.99,2005,11,NB  ,2.3
-66.36,45.99,2005,12,NB  ,-5.6
-66.36,45.99,2006,1,NB  ,-4.5
-66.36,45.99,2006,2,NB  ,-6.4
-55.8,47.98,1987,1,NL,-7.8
-55.8,47.98,1987,2,NL,-6.2
-55.8,47.98,1987,3,NL,-3.3
-55.8,47.98,1987,4,NL,4.1
-55.8,47.98,1987,5,NL,8.2
-55.8,47.98,1987,6,NL,11.9
-55.8,47.98,1987,7,NL,16.8
-55.8,47.98,1987,8,NL,15.1
-55.8,47.98,1987,9,NL,10.9
-55.8,47.98,1987,10,NL,8.2
-55.8,47.98,1987,11,NL,1.4
-55.8,47.98,1987,12,NL,-3.2
-55.8,47.98,1988,1,NL,-6.9
-55.8,47.98,1988,2,NL,-6.7
-55.8,47.98,1988,3,NL,-1.9
-55.8,47.98,1988,4,NL,3.2
-55.8,47.98,1988,5,NL,10.1
-55.8,47.98,1988,6,NL,11.4
-55.8,47.98,1988,7,NL,15.7
-55.8,47.98,1988,8,NL,16.2
-55.8,47.98,1988,9,NL,11.4
-55.8,47.98,1988,10,NL,7
-55.8,47.98,1988,11,NL,3.8
-55.8,47.98,1988,12,NL,-4.4
-55.8,47.98,1989,1,NL,-8.6
-55.8,47.98,1989,2,NL,-9.3
-55.8,47.98,1989,3,NL,-6.2
-55.8,47.98,1989,4,NL,2.7
-55.8,47.98,1989,5,NL,8.9
-55.8,47.98,1989,6,NL,14.1
-55.8,47.98,1989,7,NL,15.7
-55.8,47.98,1989,8,NL,17.2
-55.8,47.98,1989,9,NL,13.4
-55.8,47.98,1989,10,NL,6.4
-55.8,47.98,1989,11,NL,2.9
-55.8,47.98,1989,12,NL,-5.7
-55.8,47.98,1990,1,NL,-6.7
-55.8,47.98,1990,2,NL,-11
-55.8,47.98,1990,3,NL,-7.7
-55.8,47.98,1990,4,NL,2.3
-55.8,47.98,1990,5,NL,6.4
-55.8,47.98,1990,6,NL,12.7
-55.8,47.98,1990,7,NL,16
-55.8,47.98,1990,8,NL,17.1
-55.8,47.98,1990,9,NL,12.5
-55.8,47.98,1990,10,NL,8.4
-55.8,47.98,1990,11,NL,2.6
-55.8,47.98,1990,12,NL,-1.3
-55.8,47.98,1991,1,NL,-11.7
-55.8,47.98,1991,2,NL,-7.7
-55.8,47.98,1991,3,NL,-1.6
-55.8,47.98,1991,4,NL,1.2
-55.8,47.98,1991,5,NL,6
-55.8,47.98,1991,6,NL,10.6
-55.8,47.98,1991,7,NL,14.8
-55.8,47.98,1991,8,NL,15.3
-55.8,47.98,1991,9,NL,12.6
-55.8,47.98,1991,10,NL,8.3
-55.8,47.98,1991,11,NL,3.3
-55.8,47.98,1991,12,NL,-5.4
-55.8,47.98,1992,1,NL,-7.4
-55.8,47.98,1992,2,NL,-8.2
-55.8,47.98,1992,3,NL,-4.8
-55.8,47.98,1992,4,NL,0.4
-55.8,47.98,1992,5,NL,7.8
-55.8,47.98,1992,6,NL,12.9
-55.8,47.98,1992,7,NL,14.2
-55.8,47.98,1992,8,NL,16
-55.8,47.98,1992,9,NL,13.5
-55.8,47.98,1992,10,NL,7.6
-55.8,47.98,1992,11,NL,-0.9
-55.8,47.98,1992,12,NL,-3.9
-55.8,47.98,1993,1,NL,-9
-55.8,47.98,1993,2,NL,-9.6
-55.8,47.98,1993,3,NL,-4.2
-55.8,47.98,1993,4,NL,2.4
-55.8,47.98,1993,5,NL,8.1
-55.8,47.98,1993,6,NL,11
-55.8,47.98,1993,7,NL,14.3
-55.8,47.98,1993,8,NL,16.2
-55.8,47.98,1993,9,NL,12.4
-55.8,47.98,1993,10,NL,5.7
-55.8,47.98,1993,11,NL,1.8
-55.8,47.98,1993,12,NL,-0.3
-55.8,47.98,1994,1,NL,-8
-55.8,47.98,1994,2,NL,-12.1
-55.8,47.98,1994,3,NL,-3.2
-55.8,47.98,1994,4,NL,2.3
-55.8,47.98,1994,5,NL,7.3
-55.8,47.98,1994,6,NL,12.7
-55.8,47.98,1994,7,NL,16.9
-55.8,47.98,1994,8,NL,17.8
-55.8,47.98,1994,9,NL,12
-55.8,47.98,1994,10,NL,8.8
-55.8,47.98,1994,11,NL,3.2
-55.8,47.98,1994,12,NL,-4
-55.8,47.98,1995,1,NL,-5.6
-55.8,47.98,1995,2,NL,-9.9
-55.8,47.98,1995,3,NL,-3
-55.8,47.98,1995,4,NL,2.3
-55.8,47.98,1995,5,NL,7.3
-55.8,47.98,1995,6,NL,12
-55.8,47.98,1995,7,NL,16.6
-55.8,47.98,1995,8,NL,15.3
-55.8,47.98,1995,9,NL,12.2
-55.8,47.98,1995,10,NL,8.4
-55.8,47.98,1995,11,NL,3.3
-55.8,47.98,1995,12,NL,-3.4
-55.8,47.98,1996,1,NL,-6
-55.8,47.98,1996,2,NL,-2.2
-55.8,47.98,1996,3,NL,-1.8
-55.8,47.98,1996,4,NL,4.7
-55.8,47.98,1996,5,NL,7.2
-55.8,47.98,1996,6,NL,11.4
-55.8,47.98,1996,7,NL,15.9
-55.8,47.98,1996,8,NL,17.6
-55.8,47.98,1996,9,NL,11.4
-55.8,47.98,1996,10,NL,6.5
-55.8,47.98,1996,11,NL,2.7
-55.8,47.98,1996,12,NL,1.4
-55.8,47.98,1997,1,NL,-5.4
-55.8,47.98,1997,2,NL,-8.2
-55.8,47.98,1997,3,NL,-6.4
-55.8,47.98,1997,4,NL,1.7
-55.8,47.98,1998,1,NL,-4.8
-55.8,47.98,1998,2,NL,-3
-55.8,47.98,1998,3,NL,-0.5
-55.8,47.98,1998,4,NL,3.6
-55.8,47.98,1998,5,NL,9.5
-55.8,47.98,1998,6,NL,12.8
-55.8,47.98,1998,7,NL,16.8
-55.8,47.98,1998,8,NL,17.2
-55.8,47.98,1998,9,NL,12.6
-55.8,47.98,1998,10,NL,7
-55.8,47.98,1998,11,NL,2.4
-55.8,47.98,1998,12,NL,-2.6
-55.8,47.98,1999,1,NL,-5.2
-55.8,47.98,1999,2,NL,-1.5
-55.8,47.98,1999,3,NL,2.3
-55.8,47.98,1999,4,NL,3.7
-55.8,47.98,1999,5,NL,11
-55.8,47.98,1999,6,NL,14.7
-55.8,47.98,1999,7,NL,17
-55.8,47.98,1999,8,NL,17.1
-55.8,47.98,1999,9,NL,15.3
-55.8,47.98,1999,10,NL,6.4
-55.8,47.98,1999,11,NL,2.5
-55.8,47.98,1999,12,NL,-0.9
-55.8,47.98,2000,1,NL,-3.8
-55.8,47.98,2000,2,NL,-5.4
-55.8,47.98,2000,3,NL,0.3
-55.8,47.98,2000,4,NL,3.6
-55.8,47.98,2000,5,NL,7.1
-55.8,47.98,2000,6,NL,12
-55.8,47.98,2000,7,NL,16.3
-55.8,47.98,2000,8,NL,17.3
-55.8,47.98,2000,9,NL,12.5
-55.8,47.98,2000,10,NL,8.3
-55.8,47.98,2000,11,NL,3.8
-55.8,47.98,2000,12,NL,-2.6
-55.8,47.98,2001,1,NL,-6.6
-55.8,47.98,2001,2,NL,-6.9
-55.8,47.98,2001,3,NL,-1.5
-55.8,47.98,2001,4,NL,2.1
-55.8,47.98,2001,5,NL,8
-55.8,47.98,2001,6,NL,13
-55.8,47.98,2001,7,NL,15.5
-55.8,47.98,2001,8,NL,17.8
-55.8,47.98,2001,9,NL,13.7
-55.8,47.98,2001,10,NL,8.7
-55.8,47.98,2001,11,NL,2.4
-55.8,47.98,2001,12,NL,0.1
-55.8,47.98,2002,1,NL,-8.1
-55.8,47.98,2002,2,NL,-5.9
-55.8,47.98,2002,3,NL,-2.8
-55.8,47.98,2002,4,NL,2.6
-55.8,47.98,2002,5,NL,7.3
-55.8,47.98,2002,6,NL,11
-55.8,47.98,2002,7,NL,15.8
-55.8,47.98,2002,8,NL,17
-55.8,47.98,2002,9,NL,12.4
-55.8,47.98,2002,10,NL,5.8
-55.8,47.98,2002,11,NL,2
-55.8,47.98,2002,12,NL,-3
-55.8,47.98,2003,1,NL,-6.7
-55.8,47.98,2003,2,NL,-8.1
-55.8,47.98,2003,4,NL,1
-55.8,47.98,2003,5,NL,8.1
-55.8,47.98,2003,6,NL,12.2
-55.8,47.98,2003,7,NL,16.8
-55.8,47.98,2003,8,NL,16.8
-55.8,47.98,2003,9,NL,14.8
-55.8,47.98,2003,10,NL,10.9
-55.8,47.98,2003,11,NL,3.2
-55.8,47.98,2003,12,NL,-0.6
-55.8,47.98,2004,1,NL,-6.8
-55.8,47.98,2004,2,NL,-4.2
-55.8,47.98,2004,3,NL,-3.2
-55.8,47.98,2004,4,NL,2.3
-55.8,47.98,2004,12,NL,-2.1
-55.8,47.98,2005,1,NL,-7.7
-55.8,47.98,2005,2,NL,-5.2
-55.8,47.98,2005,3,NL,-3
-55.8,47.98,2005,4,NL,2.6
-55.8,47.98,2005,5,NL,8.6
-55.8,47.98,2005,6,NL,11.5
-55.8,47.98,2005,7,NL,17.3
-55.8,47.98,2005,8,NL,16.2
-55.8,47.98,2005,9,NL,12.3
-55.8,47.98,2005,10,NL,8
-55.8,47.98,2005,11,NL,3.5
-55.8,47.98,2005,12,NL,-0.9
-55.8,47.98,2006,1,NL,-1.2
-55.8,47.98,2006,2,NL,-5.3
-65.52,44.75,1987,1,NS ,-4.6
-65.52,44.75,1987,2,NS ,-5.5
-65.52,44.75,1987,3,NS ,-1.4
-65.52,44.75,1987,4,NS ,7.6
-65.52,44.75,1987,5,NS ,11
-65.52,44.75,1987,6,NS ,15.3
-65.52,44.75,1987,7,NS ,18.8
-65.52,44.75,1987,8,NS ,17.4
-65.52,44.75,1987,9,NS ,14.5
-65.52,44.75,1987,10,NS ,9.7
-65.52,44.75,1987,11,NS ,3.4
-65.52,44.75,1987,12,NS ,-1.5
-65.52,44.75,1988,1,NS ,-4.8
-65.52,44.75,1988,2,NS ,-3.8
-65.52,44.75,1988,3,NS ,0.5
-65.52,44.75,1988,4,NS ,4.3
-65.52,44.75,1988,5,NS ,11.7
-65.52,44.75,1988,6,NS ,14.2
-65.52,44.75,1988,7,NS ,18.9
-65.52,44.75,1988,8,NS ,17.6
-65.52,44.75,1988,9,NS ,12.9
-65.52,44.75,1988,10,NS ,7.4
-65.52,44.75,1988,11,NS ,5.2
-65.52,44.75,1988,12,NS ,-3.8
-65.52,44.75,1989,1,NS ,-6.4
-65.52,44.75,1989,2,NS ,-6.8
-65.52,44.75,1989,3,NS ,-3.4
-65.52,44.75,1989,4,NS ,2.8
-65.52,44.75,1989,5,NS ,11.3
-65.52,44.75,1989,6,NS ,13.7
-65.52,44.75,1989,7,NS ,15
-65.52,44.75,1989,8,NS ,18.2
-65.52,44.75,1989,9,NS ,14.4
-65.52,44.75,1989,10,NS ,9.1
-65.52,44.75,1989,11,NS ,4
-65.52,44.75,1989,12,NS ,-5.7
-65.52,44.75,1990,1,NS ,0.2
-65.52,44.75,1990,2,NS ,-2.6
-65.52,44.75,1990,3,NS ,0.9
-65.52,44.75,1990,4,NS ,5.5
-65.52,44.75,1990,5,NS ,9.3
-65.52,44.75,1990,6,NS ,14.7
-65.52,44.75,1990,7,NS ,17.8
-65.52,44.75,1990,8,NS ,18.1
-65.52,44.75,1990,9,NS ,12.9
-65.52,44.75,1990,10,NS ,10.4
-65.52,44.75,1990,11,NS ,3.1
-65.52,44.75,1990,12,NS ,-0.3
-65.52,44.75,1991,1,NS ,-7
-65.52,44.75,1991,2,NS ,-3.8
-65.52,44.75,1991,3,NS ,-0.7
-65.52,44.75,1991,4,NS ,3.1
-65.52,44.75,1991,5,NS ,10.1
-65.52,44.75,1991,6,NS ,13.9
-65.52,44.75,1991,7,NS ,17.4
-65.52,44.75,1991,8,NS ,17.7
-65.52,44.75,1991,9,NS ,13.8
-65.52,44.75,1991,10,NS ,10.1
-65.52,44.75,1991,11,NS ,5.7
-65.52,44.75,1991,12,NS ,-1.7
-65.52,44.75,1992,1,NS ,-4.7
-65.52,44.75,1992,2,NS ,-4.4
-65.52,44.75,1992,3,NS ,-2.7
-65.52,44.75,1992,4,NS ,2.9
-65.52,44.75,1992,5,NS ,10
-65.52,44.75,1992,6,NS ,15.9
-65.52,44.75,1992,7,NS ,16.3
-65.52,44.75,1992,8,NS ,18.4
-65.52,44.75,1992,9,NS ,14.2
-65.52,44.75,1992,10,NS ,8.9
-65.52,44.75,1992,11,NS ,3.8
-65.52,44.75,1992,12,NS ,0
-65.52,44.75,1993,1,NS ,-3.2
-65.52,44.75,1993,2,NS ,-5.3
-65.52,44.75,1993,3,NS ,0.3
-65.52,44.75,1993,4,NS ,8.4
-65.52,44.75,1993,5,NS ,13.2
-65.52,44.75,1993,7,NS ,18.8
-65.52,44.75,1993,8,NS ,18.9
-65.52,44.75,1993,9,NS ,14.9
-65.52,44.75,1993,10,NS ,7.9
-65.52,44.75,1993,11,NS ,4.4
-65.52,44.75,1993,12,NS ,-0.4
-65.52,44.75,1994,1,NS ,-7.7
-65.52,44.75,1994,2,NS ,-6.5
-65.52,44.75,1994,3,NS ,-0.2
-65.52,44.75,1994,4,NS ,6.8
-65.52,44.75,1994,5,NS ,9.7
-65.52,44.75,1994,6,NS ,16.9
-65.52,44.75,1994,7,NS ,20.2
-65.52,44.75,1994,8,NS ,18.2
-65.52,44.75,1994,9,NS ,14
-65.52,44.75,1994,10,NS ,10
-65.52,44.75,1994,11,NS ,6.6
-65.52,44.75,1994,12,NS ,0.1
-65.52,44.75,1995,1,NS ,-0.8
-65.52,44.75,1995,2,NS ,-4.8
-65.52,44.75,1995,3,NS ,0.4
-65.52,44.75,1995,4,NS ,4.1
-65.52,44.75,1995,5,NS ,10.5
-65.52,44.75,1995,6,NS ,16.1
-65.52,44.75,1995,7,NS ,20
-65.52,44.75,1995,8,NS ,18.6
-65.52,44.75,1995,9,NS ,14.2
-65.52,44.75,1995,10,NS ,12.7
-65.52,44.75,1995,11,NS ,4.9
-65.52,44.75,1995,12,NS ,-2.8
-65.52,44.75,1996,1,NS ,-2.9
-65.52,44.75,1996,2,NS ,-2.5
-65.52,44.75,1996,3,NS ,-0.1
-65.52,44.75,1996,4,NS ,5.9
-65.52,44.75,1996,5,NS ,10.2
-65.52,44.75,1996,6,NS ,16.1
-65.52,44.75,1996,7,NS ,18.2
-65.52,44.75,1996,8,NS ,18.6
-65.52,44.75,1996,9,NS ,14.6
-65.52,44.75,1996,10,NS ,8.3
-65.52,44.75,1996,11,NS ,3.5
-65.52,44.75,1996,12,NS ,2.3
-65.52,44.75,1997,1,NS ,-3.9
-65.52,44.75,1997,2,NS ,-2.6
-65.52,44.75,1997,3,NS ,-1.4
-65.52,44.75,1997,4,NS ,3.8
-65.52,44.75,1997,5,NS ,10.4
-65.52,44.75,1997,6,NS ,15.7
-65.52,44.75,1997,7,NS ,19.2
-65.52,44.75,1997,8,NS ,18.6
-65.52,44.75,1997,9,NS ,15.2
-65.52,44.75,1997,10,NS ,8.2
-65.52,44.75,1997,11,NS ,4.1
-65.52,44.75,1997,12,NS ,-0.5
-65.52,44.75,1998,1,NS ,-1.5
-65.52,44.75,1998,2,NS ,-0.5
-65.52,44.75,1998,3,NS ,1.2
-65.52,44.75,1998,4,NS ,6.6
-65.52,44.75,1998,5,NS ,14
-65.52,44.75,1998,6,NS ,15.9
-65.52,44.75,1998,7,NS ,19.5
-65.52,44.75,1998,8,NS ,19.2
-65.52,44.75,1998,9,NS ,15.6
-65.52,44.75,1998,10,NS ,9.2
-65.52,44.75,1998,11,NS ,4.1
-65.52,44.75,1998,12,NS ,2.1
-65.52,44.75,1999,1,NS ,-2.2
